match_id,date,venue,team1,team2,winner,toss_winner,toss_decision,format,year
1001349,2017-02-17,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,Sri Lanka,field,T20,2017
1001351,2017-02-19,"Simonds Stadium, South Geelong",Australia,Sri Lanka,Sri Lanka,Sri Lanka,field,T20,2017
1001353,2017-02-22,Adelaide Oval,Australia,Sri Lanka,Australia,Sri Lanka,field,T20,2017
1004729,2016-09-05,"Bready Cricket Club, Magheramason",Ireland,Hong Kong,Hong Kong,Hong Kong,bat,T20,2016
1007655,2016-06-18,Harare Sports Club,Zimbabwe,India,Zimbabwe,India,field,T20,2016
1007657,2016-06-20,Harare Sports Club,Zimbabwe,India,India,Zimbabwe,bat,T20,2016
1007659,2016-06-22,Harare Sports Club,Zimbabwe,India,India,Zimbabwe,field,T20,2016
1019979,2017-01-03,McLean Park,New Zealand,Bangladesh,New Zealand,Bangladesh,bat,T20,2017
1019981,2017-01-06,Bay Oval,New Zealand,Bangladesh,New Zealand,Bangladesh,field,T20,2017
1019983,2017-01-08,Bay Oval,New Zealand,Bangladesh,New Zealand,Bangladesh,field,T20,2017
1020029,2017-02-17,Eden Park,New Zealand,South Africa,South Africa,New Zealand,field,T20,2017
1031431,2017-06-21,The Rose Bowl,England,South Africa,England,South Africa,bat,T20,2017
1031433,2017-06-23,County Ground,England,South Africa,South Africa,England,field,T20,2017
1031435,2017-06-25,Sophia Gardens,England,South Africa,England,South Africa,field,T20,2017
1031665,2017-09-16,Riverside Ground,West Indies,England,West Indies,England,field,T20,2017
1034825,2017-01-26,Green Park,India,England,England,England,field,T20,2017
1034827,2017-01-29,"Vidarbha Cricket Association Stadium, Jamtha",India,England,India,England,field,T20,2017
1034829,2017-02-01,M Chinnaswamy Stadium,India,England,India,England,field,T20,2017
1041615,2016-08-27,Central Broward Regional Park Stadium Turf Ground,India,West Indies,West Indies,India,field,T20,2016
1041617,2016-08-28,Central Broward Regional Park Stadium Turf Ground,India,West Indies,,India,field,T20,2016
1043989,2017-02-17,Melbourne Cricket Ground,Australia,New Zealand,Australia,New Zealand,field,T20,2017
1043991,2017-02-19,"Simonds Stadium, South Geelong",Australia,New Zealand,New Zealand,Australia,field,T20,2017
1043993,2017-02-22,Adelaide Oval,Australia,New Zealand,New Zealand,New Zealand,bat,T20,2017
1044211,2016-09-27,Sinhalese Sports Club Ground,Sri Lanka,Australia,Australia,Australia,field,T20,2016
1050217,2016-09-23,Dubai International Cricket Stadium,Pakistan,West Indies,Pakistan,Pakistan,field,T20,2016
1050219,2016-09-24,Dubai International Cricket Stadium,Pakistan,West Indies,Pakistan,West Indies,field,T20,2016
1050221,2016-09-27,Sheikh Zayed Stadium,Pakistan,West Indies,Pakistan,Pakistan,field,T20,2016
1050615,2016-11-21,Saxton Oval,New Zealand,Pakistan,New Zealand,New Zealand,bat,T20,2016
1065348,2016-12-04,Asian Institute of Technology Ground,India,Pakistan,India,India,bat,T20,2016
1072316,2018-02-03,Sydney Cricket Ground,New Zealand,Australia,Australia,Australia,field,T20,2018
1072317,2018-02-07,Bellerive Oval,England,Australia,Australia,Australia,field,T20,2018
1072318,2018-02-10,Melbourne Cricket Ground,England,Australia,Australia,Australia,field,T20,2018
1072319,2018-02-13,Westpac Stadium,New Zealand,England,New Zealand,England,field,T20,2018
1072320,2018-02-16,Eden Park,New Zealand,Australia,Australia,New Zealand,bat,T20,2018
1072321,2018-02-18,Seddon Park,England,New Zealand,England,New Zealand,field,T20,2018
1072322,2018-02-21,Eden Park,New Zealand,Australia,Australia,New Zealand,bat,T20,2018
1074957,2017-01-14,Sheikh Zayed Stadium,Hong Kong,Scotland,Scotland,Scotland,bat,T20,2017
1074959,2017-01-15,Sheikh Zayed Stadium,Netherlands,Oman,Netherlands,Oman,bat,T20,2017
1074961,2017-01-16,Sheikh Zayed Stadium,Hong Kong,Oman,Oman,Oman,field,T20,2017
1074964,2017-01-17,Sheikh Zayed Stadium,Netherlands,Scotland,Scotland,Netherlands,field,T20,2017
1074965,2017-01-18,Dubai International Cricket Stadium,United Arab Emirates,Ireland,Ireland,Ireland,bat,T20,2017
1074966,2017-01-18,Dubai International Cricket Stadium,Hong Kong,Netherlands,Hong Kong,Hong Kong,bat,T20,2017
1074968,2017-01-19,Dubai International Cricket Stadium,Oman,Scotland,Scotland,Oman,bat,T20,2017
1074970,2017-01-20,Dubai International Cricket Stadium,Ireland,Scotland,Ireland,Scotland,field,T20,2017
1075507,2017-10-26,Mangaung Oval,South Africa,Bangladesh,South Africa,South Africa,bat,T20,2017
1075508,2017-10-29,Senwes Park,South Africa,Bangladesh,South Africa,Bangladesh,field,T20,2017
1077947,2017-03-26,"Kensington Oval, Bridgetown",West Indies,Pakistan,Pakistan,Pakistan,field,T20,2017
1077948,2017-03-30,"Queen's Park Oval, Port of Spain",West Indies,Pakistan,Pakistan,West Indies,field,T20,2017
1083449,2017-04-04,R Premadasa Stadium,Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,bat,T20,2017
1083450,2017-04-06,R Premadasa Stadium,Sri Lanka,Bangladesh,Bangladesh,Bangladesh,bat,T20,2017
1085495,2017-04-01,"Queen's Park Oval, Port of Spain",West Indies,Pakistan,West Indies,Pakistan,bat,T20,2017
1085496,2017-04-02,"Queen's Park Oval, Port of Spain",West Indies,Pakistan,Pakistan,Pakistan,field,T20,2017
1086067,2017-11-17,North Sydney Oval,England,Australia,Australia,Australia,field,T20,2017
1086068,2017-11-19,Manuka Oval,England,Australia,England,England,bat,T20,2017
1086069,2017-11-21,Manuka Oval,Australia,England,England,Australia,bat,T20,2017
1089202,2017-04-12,Sheikh Zayed Stadium,United Arab Emirates,Papua New Guinea,United Arab Emirates,United Arab Emirates,field,T20,2017
1089203,2017-04-14,Sheikh Zayed Stadium,United Arab Emirates,Papua New Guinea,United Arab Emirates,Papua New Guinea,field,T20,2017
1089243,2017-04-14,Sheikh Zayed Stadium,United Arab Emirates,Papua New Guinea,United Arab Emirates,Papua New Guinea,bat,T20,2017
1098211,2017-07-09,"Sabina Park, Kingston",West Indies,India,West Indies,West Indies,field,T20,2017
1109610,2017-09-06,"R.Premadasa Stadium, Khettarama",Sri Lanka,India,India,India,field,T20,2017
1115798,2017-12-29,Saxton Oval,New Zealand,West Indies,New Zealand,West Indies,field,T20,2017
1115799,2018-01-01,Bay Oval,New Zealand,West Indies,,West Indies,field,T20,2018
1115800,2018-01-03,Bay Oval,New Zealand,West Indies,New Zealand,New Zealand,bat,T20,2018
1115807,2018-01-22,Westpac Stadium,Pakistan,New Zealand,New Zealand,New Zealand,field,T20,2018
1115808,2018-01-25,Eden Park,Pakistan,New Zealand,Pakistan,Pakistan,bat,T20,2018
1115809,2018-01-28,Bay Oval,Pakistan,New Zealand,Pakistan,Pakistan,bat,T20,2018
1117821,2017-09-12,Gaddafi Stadium,Pakistan,ICC World XI,Pakistan,ICC World XI,field,T20,2017
1117822,2017-09-13,Gaddafi Stadium,Pakistan,ICC World XI,ICC World XI,Pakistan,bat,T20,2017
1117824,2017-09-15,Gaddafi Stadium,Pakistan,ICC World XI,Pakistan,ICC World XI,field,T20,2017
1119501,2017-10-07,JSCA International Stadium Complex,Australia,India,India,India,field,T20,2017
1119502,2017-10-10,Barsapara Cricket Stadium,India,Australia,Australia,Australia,field,T20,2017
1119542,2018-06-27,Edgbaston,England,Australia,England,Australia,field,T20,2018
1119543,2018-07-03,Old Trafford,England,India,India,India,field,T20,2018
1119544,2018-07-06,Sophia Gardens,India,England,England,England,field,T20,2018
1119545,2018-07-08,County Ground,England,India,India,India,field,T20,2018
1120093,2017-11-01,Arun Jaitley Stadium,India,New Zealand,India,New Zealand,field,T20,2017
1120094,2017-11-04,Saurashtra Cricket Association Stadium,New Zealand,India,New Zealand,New Zealand,bat,T20,2017
1120095,2017-11-07,Greenfield International Stadium,India,New Zealand,India,New Zealand,field,T20,2017
1120291,2017-10-26,Sheikh Zayed Stadium,Sri Lanka,Pakistan,Pakistan,Pakistan,field,T20,2017
1120292,2017-10-27,Sheikh Zayed Stadium,Sri Lanka,Pakistan,Pakistan,Pakistan,field,T20,2017
1120293,2017-10-29,Gaddafi Stadium,Pakistan,Sri Lanka,Pakistan,Sri Lanka,field,T20,2017
1122285,2018-02-18,The Wanderers Stadium,India,South Africa,India,South Africa,field,T20,2018
1122286,2018-02-21,SuperSport Park,India,South Africa,South Africa,South Africa,field,T20,2018
1122287,2018-02-24,Newlands,India,South Africa,India,South Africa,field,T20,2018
1122729,2017-12-20,Barabati Stadium,India,Sri Lanka,India,Sri Lanka,field,T20,2017
1122730,2017-12-22,Holkar Cricket Stadium,India,Sri Lanka,India,Sri Lanka,field,T20,2017
1122731,2017-12-24,Wankhede Stadium,Sri Lanka,India,India,India,field,T20,2017
1122902,2017-10-21,Coolidge Cricket Ground,West Indies,Sri Lanka,West Indies,West Indies,bat,T20,2017
1122908,2017-11-09,Sharjah Cricket Stadium,New Zealand,Pakistan,New Zealand,New Zealand,bat,T20,2017
1122909,2017-11-12,Sharjah Cricket Stadium,New Zealand,Pakistan,New Zealand,New Zealand,bat,T20,2017
1122910,2017-11-14,Sharjah Cricket Stadium,Pakistan,New Zealand,New Zealand,Pakistan,bat,T20,2017
1123206,2018-02-13,Senwes Park,South Africa,India,India,India,field,T20,2018
1123207,2018-02-16,Buffalo Park,South Africa,India,India,India,field,T20,2018
1123208,2018-02-18,The Wanderers Stadium,India,South Africa,South Africa,South Africa,field,T20,2018
1123209,2018-02-21,SuperSport Park,South Africa,India,,India,field,T20,2018
1123210,2018-02-24,Newlands,India,South Africa,India,South Africa,field,T20,2018
1126720,2018-06-20,The Cooper Associates County Ground,New Zealand,South Africa,New Zealand,South Africa,field,T20,2018
1126721,2018-06-20,The Cooper Associates County Ground,England,South Africa,England,England,bat,T20,2018
1126722,2018-06-23,The Cooper Associates County Ground,England,South Africa,South Africa,England,bat,T20,2018
1126723,2018-06-23,The Cooper Associates County Ground,England,New Zealand,England,England,bat,T20,2018
1126724,2018-06-28,County Ground,South Africa,New Zealand,New Zealand,South Africa,bat,T20,2018
1126725,2018-06-28,County Ground,New Zealand,England,England,New Zealand,bat,T20,2018
1126726,2018-07-01,County Ground,New Zealand,England,England,New Zealand,bat,T20,2018
1127300,2018-06-12,"Grange Cricket Club, Raeburn Place",Pakistan,Scotland,Pakistan,Pakistan,bat,T20,2018
1127301,2018-06-13,"Grange Cricket Club, Raeburn Place",Pakistan,Scotland,Pakistan,Pakistan,bat,T20,2018
1130746,2018-02-15,"Shere Bangla National Stadium, Mirpur",Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,bat,T20,2018
1130747,2018-02-18,Sylhet International Cricket Stadium,Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,field,T20,2018
1131235,2018-03-22,Brabourne Stadium,India,Australia,Australia,Australia,field,T20,2018
1131236,2018-03-23,Brabourne Stadium,Australia,England,England,England,field,T20,2018
1131237,2018-03-25,Brabourne Stadium,India,England,England,England,field,T20,2018
1131238,2018-03-26,Brabourne Stadium,Australia,India,Australia,India,field,T20,2018
1131239,2018-03-28,Brabourne Stadium,England,Australia,Australia,Australia,field,T20,2018
1131240,2018-03-29,Brabourne Stadium,England,India,India,England,bat,T20,2018
1131241,2018-03-31,Brabourne Stadium,Australia,England,Australia,England,field,T20,2018
1133817,2018-03-06,"R.Premadasa Stadium, Khettarama",India,Sri Lanka,Sri Lanka,Sri Lanka,field,T20,2018
1133818,2018-03-08,"R.Premadasa Stadium, Khettarama",Bangladesh,India,India,India,field,T20,2018
1133819,2018-03-10,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1133820,2018-03-12,"R.Premadasa Stadium, Khettarama",Sri Lanka,India,India,India,field,T20,2018
1133821,2018-03-14,"R.Premadasa Stadium, Khettarama",India,Bangladesh,India,Bangladesh,field,T20,2018
1133822,2018-03-16,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1133823,2018-03-18,"R.Premadasa Stadium, Khettarama",Bangladesh,India,India,India,field,T20,2018
1138194,2018-03-14,Bay Oval,New Zealand,West Indies,New Zealand,West Indies,field,T20,2018
1138195,2018-03-16,Bay Oval,New Zealand,West Indies,New Zealand,West Indies,field,T20,2018
1138196,2018-03-20,Pukekura Park,New Zealand,West Indies,New Zealand,West Indies,field,T20,2018
1138198,2018-03-25,Seddon Park,West Indies,New Zealand,New Zealand,New Zealand,field,T20,2018
1138202,2018-03-28,Sinhalese Sports Club Ground,Sri Lanka,Pakistan,Pakistan,Pakistan,field,T20,2018
1138203,2018-03-30,Nondescripts Cricket Club Ground,Pakistan,Sri Lanka,Sri Lanka,Pakistan,bat,T20,2018
1140069,2018-04-01,National Stadium,Pakistan,West Indies,Pakistan,West Indies,field,T20,2018
1140070,2018-04-02,National Stadium,Pakistan,West Indies,Pakistan,Pakistan,bat,T20,2018
1140071,2018-04-03,National Stadium,West Indies,Pakistan,Pakistan,West Indies,bat,T20,2018
1140384,2018-10-27,"R.Premadasa Stadium, Khettarama",England,Sri Lanka,England,Sri Lanka,field,T20,2018
1140992,2018-06-27,"The Village, Malahide",India,Ireland,India,Ireland,field,T20,2018
1140993,2018-06-29,"The Village, Malahide",India,Ireland,India,Ireland,field,T20,2018
1141232,2018-05-31,Lord's,West Indies,ICC World XI,West Indies,ICC World XI,field,T20,2018
1141835,2018-07-29,Lord's,Netherlands,Nepal,,Nepal,field,T20,2018
1142501,2018-06-12,Hazelaarweg,Netherlands,Ireland,Netherlands,Ireland,field,T20,2018
1142502,2018-06-13,Hazelaarweg,Ireland,Netherlands,Netherlands,Ireland,bat,T20,2018
1142503,2018-06-16,Sportpark Het Schootsveld,Ireland,Scotland,Ireland,Ireland,bat,T20,2018
1142504,2018-06-17,Sportpark Het Schootsveld,Scotland,Ireland,,Scotland,bat,T20,2018
1142505,2018-06-19,VRA Ground,Netherlands,Scotland,Scotland,Netherlands,bat,T20,2018
1142506,2018-06-20,VRA Ground,Scotland,Netherlands,Scotland,Scotland,bat,T20,2018
1142589,2018-08-14,"R.Premadasa Stadium, Khettarama",South Africa,Sri Lanka,Sri Lanka,South Africa,bat,T20,2018
1142913,2018-07-01,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,Zimbabwe,field,T20,2018
1142914,2018-07-02,Harare Sports Club,Pakistan,Australia,Australia,Australia,field,T20,2018
1142915,2018-07-03,Harare Sports Club,Australia,Zimbabwe,Australia,Zimbabwe,field,T20,2018
1142916,2018-07-04,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,Pakistan,field,T20,2018
1142917,2018-07-05,Harare Sports Club,Pakistan,Australia,Pakistan,Australia,field,T20,2018
1142918,2018-07-06,Harare Sports Club,Zimbabwe,Australia,Australia,Zimbabwe,bat,T20,2018
1142919,2018-07-08,Harare Sports Club,Australia,Pakistan,Pakistan,Australia,bat,T20,2018
1144149,2018-10-09,Buffalo Park,South Africa,Zimbabwe,South Africa,South Africa,bat,T20,2018
1144150,2018-10-12,Senwes Park,Zimbabwe,South Africa,South Africa,Zimbabwe,bat,T20,2018
1144161,2019-02-01,Newlands,South Africa,Pakistan,South Africa,Pakistan,field,T20,2019
1144162,2019-02-03,The Wanderers Stadium,South Africa,Pakistan,South Africa,Pakistan,field,T20,2019
1144163,2019-02-06,SuperSport Park,South Africa,Pakistan,Pakistan,South Africa,field,T20,2019
1144172,2019-03-19,Newlands,South Africa,Sri Lanka,,South Africa,field,T20,2019
1144173,2019-03-22,SuperSport Park,South Africa,Sri Lanka,South Africa,Sri Lanka,field,T20,2019
1144174,2019-03-24,The Wanderers Stadium,South Africa,Sri Lanka,South Africa,Sri Lanka,field,T20,2019
1144441,2018-05-19,Mangaung Oval,South Africa,Bangladesh,South Africa,Bangladesh,field,T20,2018
1144442,2018-05-20,Mangaung Oval,South Africa,Bangladesh,South Africa,Bangladesh,field,T20,2018
1144978,2018-09-29,North Sydney Oval,New Zealand,Australia,Australia,Australia,field,T20,2018
1144979,2018-10-01,Allan Border Field,New Zealand,Australia,Australia,Australia,field,T20,2018
1144980,2018-10-05,Manuka Oval,New Zealand,Australia,Australia,Australia,field,T20,2018
1144989,2018-11-17,Carrara Oval,South Africa,Australia,South Africa,Australia,field,T20,2018
1144990,2018-11-21,"Brisbane Cricket Ground, Woolloongabba",Australia,India,Australia,India,field,T20,2018
1144991,2018-11-23,Melbourne Cricket Ground,Australia,India,,India,field,T20,2018
1144992,2018-11-25,Sydney Cricket Ground,Australia,India,India,Australia,bat,T20,2018
1145890,2018-06-06,YMCA Cricket Club,Ireland,New Zealand,New Zealand,Ireland,bat,T20,2018
1145894,2018-06-28,YMCA Cricket Club,Ireland,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1145895,2018-06-29,"The Village, Malahide, Dublin",Ireland,Bangladesh,Bangladesh,Ireland,bat,T20,2018
1145896,2018-07-01,"Pembroke Cricket Club, Sandymount",Bangladesh,Ireland,Ireland,Ireland,field,T20,2018
1146723,2018-07-31,"Warner Park, Basseterre",Bangladesh,West Indies,West Indies,West Indies,field,T20,2018
1146724,2018-08-04,Central Broward Regional Park Stadium Turf Ground,Bangladesh,West Indies,Bangladesh,West Indies,field,T20,2018
1146725,2018-08-05,Central Broward Regional Park Stadium Turf Ground,Bangladesh,West Indies,Bangladesh,Bangladesh,bat,T20,2018
1147717,2018-07-07,Sportpark Maarschalkerweerd,Thailand,Ireland,Ireland,Ireland,field,T20,2018
1147718,2018-07-07,VRA Ground,Uganda,Scotland,Scotland,Scotland,field,T20,2018
1147719,2018-07-07,Sportpark Maarschalkerweerd,Netherlands,United Arab Emirates,United Arab Emirates,Netherlands,bat,T20,2018
1147720,2018-07-07,VRA Ground,Papua New Guinea,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1147722,2018-07-08,VRA Ground,Scotland,Ireland,Ireland,Ireland,field,T20,2018
1147723,2018-07-08,Sportpark Maarschalkerweerd,Netherlands,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1147724,2018-07-08,VRA Ground,United Arab Emirates,Papua New Guinea,Papua New Guinea,United Arab Emirates,bat,T20,2018
1147725,2018-07-10,Sportpark Maarschalkerweerd,Scotland,Thailand,Scotland,Scotland,bat,T20,2018
1147726,2018-07-10,VRA Ground,Uganda,Ireland,Ireland,Ireland,field,T20,2018
1147727,2018-07-10,Sportpark Maarschalkerweerd,United Arab Emirates,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1147728,2018-07-10,VRA Ground,Papua New Guinea,Netherlands,Papua New Guinea,Netherlands,field,T20,2018
1147729,2018-07-12,VRA Ground,Ireland,Papua New Guinea,Ireland,Papua New Guinea,field,T20,2018
1147730,2018-07-12,Sportpark Maarschalkerweerd,Netherlands,Uganda,Uganda,Netherlands,bat,T20,2018
1147731,2018-07-12,VRA Ground,Bangladesh,Scotland,Bangladesh,Scotland,field,T20,2018
1147732,2018-07-12,Sportpark Maarschalkerweerd,United Arab Emirates,Thailand,Thailand,United Arab Emirates,bat,T20,2018
1147733,2018-07-14,VRA Ground,Netherlands,United Arab Emirates,,United Arab Emirates,field,T20,2018
1147734,2018-07-14,Sportpark Maarschalkerweerd,Papua New Guinea,Scotland,Scotland,Scotland,field,T20,2018
1147735,2018-07-14,VRA Ground,Thailand,Uganda,Thailand,Uganda,field,T20,2018
1147736,2018-07-14,Sportpark Maarschalkerweerd,Bangladesh,Ireland,Bangladesh,Ireland,field,T20,2018
1148048,2018-06-03,Kinrara Academy Oval,India,Malaysia,India,India,bat,T20,2018
1148050,2018-06-03,Kinrara Academy Oval,Thailand,Pakistan,Pakistan,Thailand,bat,T20,2018
1148051,2018-06-04,Kinrara Academy Oval,Pakistan,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1148052,2018-06-04,Royal Selangor Club,India,Thailand,India,Thailand,field,T20,2018
1148053,2018-06-04,Royal Selangor Club,Sri Lanka,Malaysia,Sri Lanka,Malaysia,field,T20,2018
1148054,2018-06-06,Kinrara Academy Oval,Pakistan,Sri Lanka,Pakistan,Sri Lanka,field,T20,2018
1148055,2018-06-06,Royal Selangor Club,Malaysia,Thailand,Thailand,Malaysia,bat,T20,2018
1148056,2018-06-06,Kinrara Academy Oval,India,Bangladesh,Bangladesh,India,bat,T20,2018
1148057,2018-06-07,Kinrara Academy Oval,Thailand,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1148058,2018-06-07,Royal Selangor Club,Pakistan,Malaysia,Pakistan,Malaysia,field,T20,2018
1148059,2018-06-07,Royal Selangor Club,Sri Lanka,India,India,Sri Lanka,bat,T20,2018
1148060,2018-06-09,Kinrara Academy Oval,Pakistan,India,India,Pakistan,bat,T20,2018
1148061,2018-06-09,Royal Selangor Club,Sri Lanka,Thailand,Thailand,Thailand,field,T20,2018
1148062,2018-06-09,Kinrara Academy Oval,Bangladesh,Malaysia,Bangladesh,Bangladesh,bat,T20,2018
1148063,2018-06-10,Kinrara Academy Oval,India,Bangladesh,Bangladesh,Bangladesh,field,T20,2018
1150533,2018-11-09,Providence Stadium,India,New Zealand,India,India,bat,T20,2018
1150534,2018-11-09,Providence Stadium,Australia,Pakistan,Australia,Australia,bat,T20,2018
1150535,2018-11-09,Providence Stadium,West Indies,Bangladesh,West Indies,Bangladesh,field,T20,2018
1150537,2018-11-11,Providence Stadium,Pakistan,India,India,India,field,T20,2018
1150538,2018-11-11,Providence Stadium,Ireland,Australia,Australia,Ireland,bat,T20,2018
1150539,2018-11-12,"Daren Sammy National Cricket Stadium, Gros Islet",Bangladesh,England,England,England,field,T20,2018
1150540,2018-11-12,"Daren Sammy National Cricket Stadium, Gros Islet",Sri Lanka,South Africa,South Africa,South Africa,field,T20,2018
1150541,2018-11-13,Providence Stadium,Pakistan,Ireland,Pakistan,Pakistan,bat,T20,2018
1150542,2018-11-13,Providence Stadium,Australia,New Zealand,Australia,Australia,bat,T20,2018
1150543,2018-11-14,"Daren Sammy National Cricket Stadium, Gros Islet",Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,field,T20,2018
1150544,2018-11-14,"Daren Sammy National Cricket Stadium, Gros Islet",West Indies,South Africa,West Indies,South Africa,field,T20,2018
1150545,2018-11-15,Providence Stadium,India,Ireland,India,Ireland,field,T20,2018
1150546,2018-11-15,Providence Stadium,New Zealand,Pakistan,New Zealand,Pakistan,field,T20,2018
1150547,2018-11-16,"Daren Sammy National Cricket Stadium, Gros Islet",South Africa,England,England,South Africa,bat,T20,2018
1150548,2018-11-16,"Daren Sammy National Cricket Stadium, Gros Islet",West Indies,Sri Lanka,West Indies,West Indies,bat,T20,2018
1150549,2018-11-17,Providence Stadium,India,Australia,India,India,bat,T20,2018
1150550,2018-11-17,Providence Stadium,Ireland,New Zealand,New Zealand,Ireland,bat,T20,2018
1150551,2018-11-18,"Daren Sammy National Cricket Stadium, Gros Islet",England,West Indies,West Indies,West Indies,field,T20,2018
1150552,2018-11-18,"Daren Sammy National Cricket Stadium, Gros Islet",South Africa,Bangladesh,South Africa,Bangladesh,field,T20,2018
1150553,2018-11-22,"Sir Vivian Richards Stadium, North Sound",Australia,West Indies,Australia,West Indies,field,T20,2018
1150554,2018-11-22,"Sir Vivian Richards Stadium, North Sound",India,England,England,India,bat,T20,2018
1150555,2018-11-24,"Sir Vivian Richards Stadium, North Sound",England,Australia,Australia,England,bat,T20,2018
1152840,2019-05-05,Sophia Gardens,England,Pakistan,England,Pakistan,bat,T20,2019
1153317,2018-12-17,Sylhet International Cricket Stadium,Bangladesh,West Indies,West Indies,Bangladesh,bat,T20,2018
1153318,2018-12-20,"Shere Bangla National Stadium, Mirpur",Bangladesh,West Indies,Bangladesh,West Indies,field,T20,2018
1153319,2018-12-22,"Shere Bangla National Stadium, Mirpur",Bangladesh,West Indies,West Indies,Bangladesh,field,T20,2018
1153696,2019-02-06,Westpac Stadium,New Zealand,India,New Zealand,India,field,T20,2019
1153697,2019-02-08,Eden Park,New Zealand,India,India,New Zealand,bat,T20,2019
1153698,2019-02-10,Seddon Park,New Zealand,India,New Zealand,India,field,T20,2019
1153843,2019-01-11,Eden Park,New Zealand,Sri Lanka,New Zealand,Sri Lanka,field,T20,2019
1153858,2019-02-06,Westpac Stadium,New Zealand,India,New Zealand,India,field,T20,2019
1153859,2019-02-08,Eden Park,New Zealand,India,New Zealand,New Zealand,field,T20,2019
1153860,2019-02-10,Seddon Park,New Zealand,India,New Zealand,New Zealand,bat,T20,2019
1156216,2018-09-28,"Brian Lara Stadium, Tarouba",South Africa,West Indies,West Indies,West Indies,field,T20,2018
1156218,2018-10-04,"Brian Lara Stadium, Tarouba",West Indies,South Africa,South Africa,South Africa,field,T20,2018
1156219,2018-10-06,"Brian Lara Stadium, Tarouba",West Indies,South Africa,South Africa,South Africa,field,T20,2018
1157372,2018-10-24,Sheikh Zayed Stadium,Pakistan,Australia,Pakistan,Australia,field,T20,2018
1157373,2018-10-26,Dubai International Cricket Stadium,Pakistan,Australia,Pakistan,Pakistan,bat,T20,2018
1157374,2018-10-28,Dubai International Cricket Stadium,Pakistan,Australia,Pakistan,Pakistan,bat,T20,2018
1157375,2018-10-31,Sheikh Zayed Stadium,Pakistan,New Zealand,Pakistan,Pakistan,bat,T20,2018
1157376,2018-11-02,Dubai International Cricket Stadium,New Zealand,Pakistan,Pakistan,New Zealand,bat,T20,2018
1157377,2018-11-04,Dubai International Cricket Stadium,Pakistan,New Zealand,Pakistan,Pakistan,bat,T20,2018
1157710,2018-09-21,Colts Cricket Club Ground,Sri Lanka,India,,India,field,T20,2018
1157711,2018-09-22,Colombo Cricket Club Ground,Sri Lanka,India,India,India,field,T20,2018
1157712,2018-09-24,Colombo Cricket Club Ground,Sri Lanka,India,India,India,field,T20,2018
1157713,2018-09-25,Chilaw Marians Cricket Club Ground,India,Sri Lanka,India,Sri Lanka,field,T20,2018
1157759,2018-11-04,Eden Gardens,West Indies,India,India,India,field,T20,2018
1157760,2018-11-06,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,West Indies,India,West Indies,field,T20,2018
1157761,2018-11-11,"MA Chidambaram Stadium, Chepauk",West Indies,India,India,West Indies,bat,T20,2018
1158071,2019-03-05,"Darren Sammy National Cricket Stadium, St Lucia",West Indies,England,England,England,field,T20,2019
1158072,2019-03-08,"Warner Park, St Kitts",West Indies,England,England,West Indies,field,T20,2019
1158073,2019-03-10,"Warner Park, St Kitts",West Indies,England,England,West Indies,bat,T20,2019
1158344,2018-08-20,Botswana Cricket Association Oval 1,Botswana,Lesotho,Botswana,Lesotho,field,T20,2018
1158345,2018-08-20,Botswana Cricket Association Oval 2,Malawi,Namibia,Namibia,Namibia,field,T20,2018
1158348,2018-08-21,Botswana Cricket Association Oval 1,Sierra Leone,Namibia,Namibia,Namibia,field,T20,2018
1158349,2018-08-21,Botswana Cricket Association Oval 2,Mozambique,Lesotho,Mozambique,Lesotho,field,T20,2018
1158350,2018-08-21,Botswana Cricket Association Oval 1,Mozambique,Botswana,Botswana,Mozambique,bat,T20,2018
1158352,2018-08-23,Botswana Cricket Association Oval 1,Botswana,Sierra Leone,Sierra Leone,Sierra Leone,field,T20,2018
1158353,2018-08-23,Botswana Cricket Association Oval 2,Mozambique,Namibia,Namibia,Mozambique,bat,T20,2018
1158354,2018-08-23,"Botswana Cricket Association Oval 1, Gaborone",Namibia,Lesotho,Namibia,Lesotho,field,T20,2018
1158355,2018-08-23,Botswana Cricket Association Oval 2,Sierra Leone,Malawi,Sierra Leone,Sierra Leone,bat,T20,2018
1158356,2018-08-24,Botswana Cricket Association Oval 1,Sierra Leone,Lesotho,Sierra Leone,Sierra Leone,bat,T20,2018
